"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","EC2_Hostname","EC2_Instance_ID","EC2_Rsync","EC2_SSH","EC2_SSH_Tmux","S3_Link","S3_Path","Team_Id","aug_geom_reflect","aug_geom_scale_max","aug_geom_scale_min","aug_geom_tilt_max_deg","aug_geom_wiggle_max_ratio","aug_input_crop_size","batch_size","batch_size_validation","dataset","dataset_root","log_dir","loss_weight_depth","loss_weight_semseg","lr_scheduler","lr_scheduler_power","model_encoder_name","model_name","name","num_epochs","num_steps_visualization_first","num_steps_visualization_interval","observe_train_ids","observe_valid_ids","optimizer","optimizer_lr","optimizer_momentum","optimizer_weight_decay","prepare_submission","resume","visualize_img_grid_width","visualize_num_samples_in_batch","workers","workers_validation","epoch","loss_train/depth","loss_train/semseg","loss_train/total","loss_val/depth","loss_val/semseg","loss_val/total","metrics_summary/depth","metrics_summary/multitask","metrics_summary/semseg","metrics_task_depth/delta1","metrics_task_depth/delta2","metrics_task_depth/delta3","metrics_task_depth/inv_mae","metrics_task_depth/inv_rmse","metrics_task_depth/log_mae","metrics_task_depth/log_rmse","metrics_task_depth/mae","metrics_task_depth/rel","metrics_task_depth/rel_squared","metrics_task_depth/rmse","metrics_task_depth/si_log_rmse","metrics_task_semseg/bicycle","metrics_task_semseg/building","metrics_task_semseg/bus","metrics_task_semseg/car","metrics_task_semseg/fence","metrics_task_semseg/mean_iou","metrics_task_semseg/motorcycle","metrics_task_semseg/person","metrics_task_semseg/pole","metrics_task_semseg/rider","metrics_task_semseg/road","metrics_task_semseg/sidewalk","metrics_task_semseg/sky","metrics_task_semseg/terrain","metrics_task_semseg/traffic_light","metrics_task_semseg/traffic_sign","metrics_task_semseg/train","metrics_task_semseg/truck","metrics_task_semseg/vegetation","metrics_task_semseg/wall","trainer/LR","trainer/global_step"
"T19_0512-1618_task4_branched_se_dec_berhu_testaug_ef838","failed","-","nargenziano","","2022-05-12T16:18:32.000Z","44","","1sbmy5g6","","","2022-05-12T16:19:16.000Z","2022-05-12T16:19:16.000Z","ip-172-31-32-19","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-18-191-16-167.us-east-2.compute.amazonaws.com","i-0f44a9bdbf78f009c","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1618_task4_branched_se_dec_berhu_testaug_ef838/","s3://dlad22-team19-ex2/T19_0512-1618_task4_branched_se_dec_berhu_testaug_ef838/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-1616_task4_branched_se_dec_berhu_testaug_c2451","failed","-","nargenziano","","2022-05-12T16:16:26.000Z","45","","xnjxulcz","","","2022-05-12T16:17:11.000Z","2022-05-12T16:17:11.000Z","ip-172-31-32-19","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-18-191-16-167.us-east-2.compute.amazonaws.com","i-0f44a9bdbf78f009c","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1616_task4_branched_se_dec_berhu_testaug_c2451/","s3://dlad22-team19-ex2/T19_0512-1616_task4_branched_se_dec_berhu_testaug_c2451/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-1612_task4_branched_se_dec_berhu_testaug_b9f76","failed","-","nargenziano","","2022-05-12T16:12:07.000Z","51","","mjch79x8","","","2022-05-12T16:12:58.000Z","2022-05-12T16:12:58.000Z","ip-172-31-32-19","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-18-191-16-167.us-east-2.compute.amazonaws.com","i-0f44a9bdbf78f009c","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1612_task4_branched_se_dec_berhu_testaug_b9f76/","s3://dlad22-team19-ex2/T19_0512-1612_task4_branched_se_dec_berhu_testaug_b9f76/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-1608_task4_branched_se_dec_berhu_testaug_d547e","failed","-","nargenziano","","2022-05-12T16:08:47.000Z","69","","2e2uxgtg","","","2022-05-12T16:09:56.000Z","2022-05-12T16:09:56.000Z","ip-172-31-32-19","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-18-191-16-167.us-east-2.compute.amazonaws.com","i-0f44a9bdbf78f009c","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1608_task4_branched_se_dec_berhu_testaug_d547e/","s3://dlad22-team19-ex2/T19_0512-1608_task4_branched_se_dec_berhu_testaug_d547e/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-1601_task4_branched_se_dec_berhu_testaug_e6514","failed","-","nargenziano","","2022-05-12T16:01:26.000Z","61","","3h4lps73","","","2022-05-12T16:02:27.000Z","2022-05-12T16:02:27.000Z","ip-172-31-32-19","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-18-191-16-167.us-east-2.compute.amazonaws.com","i-0f44a9bdbf78f009c","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1601_task4_branched_se_dec_berhu_testaug_e6514/","s3://dlad22-team19-ex2/T19_0512-1601_task4_branched_se_dec_berhu_testaug_e6514/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-1555_task4_branched_se_dec_berhu_testaug_07d36","failed","-","nargenziano","","2022-05-12T15:55:52.000Z","62","","2iru2rr4","","","2022-05-12T15:56:54.000Z","2022-05-12T15:56:54.000Z","ip-172-31-32-19","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-18-191-16-167.us-east-2.compute.amazonaws.com","i-0f44a9bdbf78f009c","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1555_task4_branched_se_dec_berhu_testaug_07d36/","s3://dlad22-team19-ex2/T19_0512-1555_task4_branched_se_dec_berhu_testaug_07d36/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-1550_task4_branched_se_dec_berhu_testaug_c805e","failed","-","nargenziano","","2022-05-12T15:50:13.000Z","66","","1yqva4vf","","","2022-05-12T15:51:19.000Z","2022-05-12T15:51:19.000Z","ip-172-31-32-19","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-18-191-16-167.us-east-2.compute.amazonaws.com","i-0f44a9bdbf78f009c","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1550_task4_branched_se_dec_berhu_testaug_c805e/","s3://dlad22-team19-ex2/T19_0512-1550_task4_branched_se_dec_berhu_testaug_c805e/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-1545_task4_branched_se_dec_berhu_testaug_565fa","failed","-","nargenziano","","2022-05-12T15:45:29.000Z","75","","prehhu34","","","2022-05-12T15:46:44.000Z","2022-05-12T15:46:44.000Z","ip-172-31-32-19","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-18-191-16-167.us-east-2.compute.amazonaws.com","i-0f44a9bdbf78f009c","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1545_task4_branched_se_dec_berhu_testaug_565fa/","s3://dlad22-team19-ex2/T19_0512-1545_task4_branched_se_dec_berhu_testaug_565fa/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-1538_task4_branched_se_dec_berhu_testaug_7c79f","finished","-","nargenziano","","2022-05-12T15:38:43.000Z","52","","21y1a1nr","","","2022-05-12T15:39:35.000Z","2022-05-12T15:39:35.000Z","ip-172-31-32-19","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-1529_task4_branched_se_dec_berhu_testaug_98532","finished","-","nargenziano","","2022-05-12T15:29:15.000Z","39","","3ottywyz","","","2022-05-12T15:29:54.000Z","2022-05-12T15:29:54.000Z","ip-172-31-32-19","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-18-191-16-167.us-east-2.compute.amazonaws.com","i-0f44a9bdbf78f009c","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1529_task4_branched_se_dec_berhu_testaug_98532/","s3://dlad22-team19-ex2/T19_0512-1529_task4_branched_se_dec_berhu_testaug_98532/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-1523_task4_branched_se_dec_berhu_testaug_8ea50","failed","-","nargenziano","","2022-05-12T15:23:47.000Z","39","","1hciql78","","","2022-05-12T15:24:26.000Z","2022-05-12T15:24:26.000Z","ip-172-31-32-19","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-18-191-16-167.us-east-2.compute.amazonaws.com","i-0f44a9bdbf78f009c","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1523_task4_branched_se_dec_berhu_testaug_8ea50/","s3://dlad22-team19-ex2/T19_0512-1523_task4_branched_se_dec_berhu_testaug_8ea50/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-1520_task4_branched_se_dec_berhu_testaug_32cb2","failed","-","nargenziano","","2022-05-12T15:20:32.000Z","43","","qlgdtuw4","","","2022-05-12T15:21:15.000Z","2022-05-12T15:21:15.000Z","ip-172-31-32-19","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-18-191-16-167.us-east-2.compute.amazonaws.com","i-0f44a9bdbf78f009c","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1520_task4_branched_se_dec_berhu_testaug_32cb2/","s3://dlad22-team19-ex2/T19_0512-1520_task4_branched_se_dec_berhu_testaug_32cb2/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-1516_task4_branched_se_dec_berhu_testaug_1659f","failed","-","nargenziano","","2022-05-12T15:17:03.000Z","50","","14sfub5i","","","2022-05-12T15:17:53.000Z","2022-05-12T15:17:53.000Z","ip-172-31-32-19","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-18-191-16-167.us-east-2.compute.amazonaws.com","i-0f44a9bdbf78f009c","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1516_task4_branched_se_dec_berhu_testaug_1659f/","s3://dlad22-team19-ex2/T19_0512-1516_task4_branched_se_dec_berhu_testaug_1659f/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T19_0512-1514_task4_branched_se_dec_berhu_testaug_ea3c3","failed","-","nargenziano","","2022-05-12T15:14:50.000Z","56","","10zsktwh","","","2022-05-12T15:15:46.000Z","2022-05-12T15:15:46.000Z","ip-172-31-32-19","","","https://gitlab.ethz.ch/dlad21/exercise2/tree/e155c18b092cb5ac62f1fb7354d88bab5b169b7e","1","Tesla K80","ec2-18-191-16-167.us-east-2.compute.amazonaws.com","i-0f44a9bdbf78f009c","rsync -av -e 'ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem' . --exclude 'wandb/' --exclude 'doc/' ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com:~/code/","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com","ssh -q -o StrictHostKeyChecking=no -o LogLevel=ERROR -o ConnectTimeout=180 -i ~/.ssh/dlad-aws.pem ubuntu@ec2-18-191-16-167.us-east-2.compute.amazonaws.com -t tmux attach-session -t dlad","https://s3.console.aws.amazon.com/s3/buckets/dlad22-team19-ex2?region=us-east-2&prefix=T19_0512-1514_task4_branched_se_dec_berhu_testaug_ea3c3/","s3://dlad22-team19-ex2/T19_0512-1514_task4_branched_se_dec_berhu_testaug_ea3c3/","19","false","1","1","0","0","256","4","8","miniscapes","/home/ubuntu/miniscapes","/home/ubuntu/results","0.5","0.5","poly","0.9","resnet50","deeplab_branched_se","task4_branched_se_dec_berhu_testaug","16","100","1000","[0,100]","[0,100]","adam","0.0001","0.9","0.0001","false","s3://dlad22-team19-ex2/T19_0510-0345_task4_branched_se_dec_berhu_9c208/last.ckpt","8","8","16","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
